id,tweet,HS,Abusive,HS_Individual,HS_Group,HS_Religion,HS_Race,HS_Physical,HS_Gender,HS_Other,HS_Weak,HS_Moderate,HS_Strong,Kalimat_Alay,Kalimat_Abusive,Total_KA,Total_A,total_char,total_word,lebel,Type,apakah_ada_kata_enak
61911,rt user: di doublefuck dua kontol besar url,0,1,0,0,0,0,0,0,0,0,0,0,"doublefuck,url",kontol,6,13,43,8,8,Anoying,0
61912,rt user: ya allah ini xl gak kurang kampret lagi apa koneksinya? user',1,1,0,1,0,0,0,0,1,0,1,0,gak,kampret,7,3,70,13,13,Anoying,0
61913,user pagi buta',0,0,0,0,0,0,0,0,0,0,0,0,user,,0,4,15,3,3,Alay,0
61914,"aku : ""dek aku makin lama makin sipit gak sih?""\nadek : ""bukannya teteh udh sipit""\naku: ""nih aku kasih liat foto aku yg sipit banget..""\nadek: ""gak usah, udaah tau teteh emg sipit""'",0,0,0,0,0,0,0,0,0,0,0,0,"gak,udh,liat,yg,udaah,emg","sipit,sipit",10,20,182,31,31,Anoying,0
61915,"riza wahyu pratama-""aneh bin ajaib, gaji gubernur bi lebih tinggi dari presiden, ini besarannya"",",0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,97,14,14,Netral,0
61916,rt user nanti rakyat demo bubarkan dpr si jago korupsi,1,0,0,1,0,0,0,0,1,0,0,1,"user,dpr,si",,0,9,54,10,10,Alay,0
61917,"btw, untuk teman-teman katolik, katanya ada kelas pra-nikah gitu? sama gak?'",0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,76,11,11,Netral,0
61918,"dulu waktu gue sd murid islamnya kurang dari 10 orang. tapi tetap disediakan guru agama dan musholla. \n\ndi cisauk ini, murid kristen banyak tapi nggak ada guru agama kristen. pelajaran agama harus tetap di dalam kelas. nilai diambil dari sekolah minggu",0,0,0,0,0,0,0,0,0,0,0,0,"sd,nggak",,0,7,254,41,41,Alay,0
61919,user sini by kempotin pake memek',0,1,0,0,0,0,0,0,0,0,0,0,"user,kempotin,pake",,0,16,33,6,6,Alay,0
61920,mampus lo jawabannya salah semua.',1,1,1,0,0,0,0,0,1,1,0,0,lo,mampus,6,2,34,5,5,Anoying,0
61921,menjadi nakal atau sekalipun bajingan adalah sebuah proses perjalanan menuju kedewasaan yang penuh akan idealisme',0,0,0,0,0,0,0,0,0,0,0,0,,bajingan,8,0,114,15,15,Abusive,0
61922,"jual beli tanpa ada ijab dan qabul yang biasa kita buat tu disebut jual beli al-mu'athoh. disisi mazhab syafie tak sah sebenarnya. tapi ada beberapa ulama mazhab syafie seperti al-nawawi, al-baghawi etc kata sah. pandangan mereka inilah yang dipakai sekara",0,0,0,0,0,0,0,0,0,0,0,0,"qabul,tu,disisi,syafie,syafie",,0,25,256,40,40,Alay,0
61923,user mungkin karena mayoritas rakyat filipina beragama katolik.. \xf0\x9f\x98\x8e',0,0,0,0,0,0,0,0,0,0,0,0,user,,0,4,82,9,9,Alay,0
61924,"asumsi mereka, krna merka satu2nya parpol kanan kristen semua umat kristiani indonesia akan bersatu memilih pds. nyatanya pd pemilu 2004, pemilu pertama yg mrka ikuti, mrka hanya memperoleh 2,14%, 2,4 jt suara dr sekitar 15jt pemilih kristen. /6'",0,0,0,0,0,0,0,0,0,0,0,0,"krna,merka,satu2nya,parpol,pd,pemilu,pemilu,yg,mrka,mrka,jt,dr,15jt",,0,55,246,38,38,Alay,0
61925,user bagaimana dengan gambar no 3? kayaknya itu yg sering dibahas di kelas rezim keuangan?',0,0,0,0,0,0,0,0,0,0,0,0,"user,yg",rezim,5,6,91,15,15,Anoying,0
61926,"next fatwa (""haram mendukung dan memilih si ""a"").. ntah yg buat kubu b karena jual keyakinan, atau yg buat kubu a biar kubu b keliatan dongo'",0,1,0,0,0,0,0,0,0,0,0,0,"si,ntah,yg,yg,keliatan",,0,18,141,26,26,Alay,0
61927,"sekali dalam setahun selama ratusan tahun masyarakat adat baduy menyerahkan hasil panen (seba atau seserahan) kepada ""bapa gede"", yakni bupati lebak dan gubernur banten. #sebabaduy2018; dw",0,0,0,0,0,0,0,0,0,0,0,0,baduy,,0,5,188,26,26,Alay,0
61928,chelsea sampah sarap',1,1,0,1,0,0,0,0,1,0,1,0,,sampah,6,0,21,3,3,Abusive,0
61929,cukup di film dono,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,18,4,4,Netral,0
61930,user user cebong kek loe tetap dongo abadi nasiiib....nasib...\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85\xf0\x9f\x98\x85',1,1,1,0,0,0,0,0,1,1,0,0,"user,user,kek,loe,dongo",cebong,6,19,159,9,9,Anoying,0
61931,#wargapribumiasli ternyata tenaga ilegal tka sdh merambah keseluruh pelosok nusantara. termasuk di ntb\n\nwaspadalah!!!!!!!!!!! waspadalah!!!!!!!!!!!\n\n#gergaji \n#2019gantipresiden url,1,0,1,0,0,0,0,0,1,1,0,0,"tka,sdh,url",,0,9,186,16,16,Alay,0
61932,janji jokowi jika menang: mal pkl &amp; 150 pasar tradisional url,0,0,0,0,0,0,0,0,0,0,0,0,"pkl,url",,0,6,65,11,11,Alay,0
61933,teroris budha juga merendahkan al-quran!,1,0,0,1,1,0,0,0,0,0,1,0,budha,,0,5,40,5,5,Alay,0
61934,"bertemu lembaga budaya muhammadiyah, ketua dpr sebut ... - warta kota",0,0,0,0,0,0,0,0,0,0,0,0,dpr,,0,3,69,11,11,Alay,0
61935,user dia juga penyokong dan pelndung ahli ltte ( liberation tamil tiger elam) teroris hindu sri langka yg berlindung du msia',0,0,0,0,0,0,0,0,0,0,0,0,"user,pelndung,liberation,yg",,0,24,125,21,21,Alay,0
61936,dengan kekuatan islam kita robohkan rezim pendukung anti-islam.,1,0,0,1,1,0,0,0,0,0,0,1,,rezim,5,0,63,8,8,Abusive,0
61937,user #kom11 rapat dimulai oleh ahmadi nur user #dapil1 mengenai pagu anggaran dpr 2016',0,0,0,0,0,0,0,0,0,0,0,0,"user,user,dpr",,0,11,87,14,14,Alay,0
61938,"user \xc2\xa6\xc2\xa6 orang asing.\n\noke itu dua kata :')""",0,0,0,0,0,0,0,0,0,0,0,0,user,,0,4,59,8,8,Alay,0
61939,"kita lengserkan jokowi dodo yg lebih tepat, aman dan tentram negri ini.",1,0,1,0,0,0,0,0,1,1,0,0,"yg,negri",,0,7,71,12,12,Alay,0
61940,wah keren bang ulasanya.. mantap.. lanjjutkan perjuanganmu membela rakyat lemah nan kecil.. lengserkan jokowi,1,0,1,0,0,0,0,0,1,0,0,1,lanjjutkan,,0,10,109,14,14,Alay,0
61941,si kutil babi telah melecehkan pribumi dan umat islam iklanahokjahat,1,1,1,0,0,0,0,0,1,1,0,0,"si,iklanahokjahat",babi,4,16,68,10,10,Anoying,0
61942,tadi video call dgn sofiya and guest what kiteorg pki baju and seluar yg sama without discussing. #twinsgoal',0,0,0,0,0,0,0,0,0,0,0,0,"dgn,what,kiteorg,pki,yg,without",,0,26,109,18,18,Alay,0
61943,user user pernah denger pepatah proses lebih penting drpada hasil gak? \ngue sih bakal kasih appreciate bgt ke tim 2 karna wow perjuangan mereka buat perform gaada cacat itu keren bgt',0,0,0,0,0,0,0,0,0,0,0,0,"user,user,denger,drpada,bgt,karna,wow,gaada",cacat,5,36,184,31,31,Anoying,0
61944,user user user user hahah... ada pepatah mengatakan jangan ladeni orang dungu berdebat. gw aminin aja deh.',0,1,0,0,0,0,0,0,0,0,0,0,"user,user,user,user,gw,aminin,aja",dungu,5,27,107,17,17,Anoying,0
61945,"maaf pak user user ; saya poto ini dihalte user depan taman anggrek.; tolong donk nama s.parman itu di pisahkan dgn nama podomoro city.; ; nama seorangâ pahlawan revolusi.; tak elok tertulis "" s.parman podomoro city """,0,0,0,0,0,0,0,0,0,0,0,0,"user,user,poto,dihalte,user,donk,dgn",,0,30,217,37,37,Alay,1
61946,user u mau w eue?',0,1,0,0,0,0,0,0,0,0,0,0,"user,u,w",,0,6,18,5,5,Alay,0
61947,"jogja menjadi sejarah penting dan saksi bisu, proses dimana saya harus lebih memaksimalkan apa yg saya miliki, otak yg lbh berfikir keras dari biasanya, tangan yg multi tasking, tubuh yg harus selalu fit, kaki yg harus tegap berdiri kuat dalam setiap kon",0,0,0,0,0,0,0,0,0,0,0,0,"jogja,yg,yg,lbh,berfikir,yg,yg,yg",,0,26,254,42,42,Alay,1
61948,user user budha teroris,1,0,0,1,1,0,0,0,0,0,1,0,"user,user,budha",,0,13,23,4,4,Alay,0
61949,ajarin pake ht..liat pk ht..gunain nalar sblm mati..,1,0,1,0,0,0,0,0,1,1,0,0,"ajarin,pake,pk,sblm",,0,16,52,8,8,Alay,0
61950,kalo punya otak ya pake dong mbak! tolol.',1,1,1,0,0,0,0,0,1,1,0,0,"kalo,pake",,0,8,42,8,8,Alay,0
61951,"user user cebong otak buntu, jutaan rakyat indonesia aja lu masih bingung nyari pengganti jokowi..'",1,1,1,0,0,0,0,0,1,1,0,0,"user,user,aja,lu,nyari",cebong,6,18,99,15,15,Anoying,0
61952,lepastu expect boleh lepas tangan semua kerja yg lecturer bagi apelancau sial cina ni',1,1,1,0,0,1,0,0,0,1,0,0,"lepastu,yg,apelancau",,0,18,86,14,14,Alay,0
61953,user lindes aja sampe mencret',0,1,0,0,0,0,0,0,0,0,0,0,"user,lindes,aja,sampe",,0,18,30,5,5,Alay,0
61954,"sudah jatuh tertimpa tangga, itulah yang dialami oleh ramli anwar, pegawai pajak yang kena ott karena peras korban rp 50 juta. ramli kini dipecat.; via user ; ;",0,0,0,0,0,0,0,0,0,0,0,0,"rp,user",,0,6,160,28,28,Alay,0
61955,"user user user user user ahok ga mau bebas bersyarat, krn hdp di mako lbh nyaman.\nknp nyaman ? ini rejim kacung !!!\nitulah sifat china pengkhianat.'",1,1,0,1,0,1,0,0,0,0,1,0,"user,user,user,user,user,ga,krn,hdp,mako,lbh,china",rejim,5,40,150,25,25,Anoying,0
61956,"buzzer parpol pada sibuk naiking rating parpolnya. \n\nliberal, syiah &amp; komunis sibuk jualan sekte agamanya. \n\ncebi sibuk jualan junjungannya 2 periode. \n\nbani jamban masih sibuk muja2 napi transparan. \n\nsebagian besar lalai akan ""waktu""'",1,1,0,1,1,0,0,0,0,0,1,0,"parpol,naiking,muja2","komunis,jamban",13,18,248,33,33,Anoying,0
61957,bener banget ke indahan alam budaya dan segala hal yg terkaitnya #jokowisayangipapua,0,0,0,0,0,0,0,0,0,0,0,0,"bener,segala,yg",,0,13,84,12,12,Alay,1
61958,rt user ahok korbannya...gubernur baru tersenyum penuh kemenangan berbau busuk anyir bersimbah nanah luka sara cenderung cuci tangan...,1,1,1,0,0,0,0,0,1,1,0,0,user,,0,4,135,18,18,Alay,0
61959,mahakarya gebyar pesona budaya garut (gpbg 2018),0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,48,7,7,Netral,0
61960,"user user user user user user user user user user user user user user jil, jin, slamet nusantara memang agenda tokoh nu struktural, sdh",0,0,0,0,0,0,0,0,0,0,0,0,"user,user,user,user,user,user,user,user,user,user,user,user,user,user,slamet,sdh",,0,65,135,24,24,Alay,0
61961,user user betul bro.. psi ini isinya sontoloyo semua bro.. yang jelas salah malah dilindungi dan diushakan menjadi benar..',1,1,0,1,0,0,0,0,1,0,1,0,"user,user,diushakan",sontoloyo,9,17,123,19,19,Anoying,0
61962,"user baca aja mas, baca sebelah istri kali aja abis baca langsung eue.\n\nhe he.'",0,1,0,0,0,0,0,0,0,0,0,0,"user,aja,aja,abis",,0,14,81,14,14,Alay,0
61963,user user user bct kampang',1,1,1,0,0,0,0,0,1,1,0,0,"user,user,user,bct",,0,15,27,5,5,Alay,0
61964,user user user user user user user user = akun anak pki,1,0,0,1,0,1,0,0,0,0,1,0,"user,user,user,user,user,user,user,user,pki",,0,35,55,12,12,Alay,0
61965,bertemu dg tokoh agama non muslim juga pak de....supaya seimbang....,0,0,0,0,0,0,0,0,0,0,0,0,dg,,0,2,68,10,10,Alay,0
61966,u-kwon beragama kristen',0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,24,3,3,Netral,0
61967,"rt user: suciwati munir: ""saya enggak percaya sama jokowi bisanya ngomong doang."" url url",1,0,1,0,0,0,0,0,1,1,0,0,"enggak,ngomong,url,url",,0,19,89,14,14,Alay,1
61968,user user user yg rakyat sangat perlukan mundur adalah jokowi,1,0,1,0,0,0,0,0,1,1,0,0,"user,user,user,yg,perlukan",,0,22,61,10,10,Alay,0
61969,"user aktris dehh :\'( tar kamu jd transgender kalo aktor :""('",0,0,0,0,0,0,0,0,0,0,0,0,"user,dehh,jd,kalo",transgender,11,14,61,11,11,Anoying,0
61970,user iya lah bencong idiot spt lo kan emang bloon ....baru pake foto aja udah ngaku2 asli',1,1,1,0,0,0,0,1,0,1,0,0,"user,spt,lo,emang,bloon,pake,aja,udah,ngaku2","bencong,idiot",12,36,90,17,17,Anoying,0
61971,"yah silahkan klo mau ganti pakde, tpi dgn cara yg sportif n elegan, untuk soal gerakan subuhan itu sngat kental unsur politisnya, itu yg aku tekankan, bkn melebar kmn2",0,0,0,0,0,0,0,0,0,0,0,0,"yah,silahkan,klo,tpi,dgn,yg,n,sngat,yg,bkn,kmn2",,0,37,167,29,29,Alay,0
61972,"rasanya pengen pergi ke tempat antah berantah, ngilang gitu dan membaur dengan orang asing, mengasingkan diri kalo perlu'",0,0,0,0,0,0,0,0,0,0,0,0,"pengen,ngilang,gitu,kalo",,0,21,121,18,18,Alay,0
61973,user user inget pipis onta liat wajahnya',1,1,1,0,0,0,1,0,0,1,0,0,"user,user,inget,liat",onta,4,17,41,7,7,Anoying,0
61974,rt user: user user user user user user user user user user\xe2\x80\xa6',0,0,0,0,0,0,0,0,0,0,0,0,"user,user,user,user,user,user,user,user,user",,0,36,71,12,12,Alay,0
61975,"user user even mukanya bersih mulus tanpa cacat ttp mesti di rawat darling. lo kan ga bakal forever 16th, makin nambah umur kulit juga nambah tua apalagi sekarang makin banyak polusi.'",0,0,0,0,0,0,0,0,0,0,0,0,"user,user,ttp,lo,ga,nambah,nambah",cacat,5,27,184,31,31,Anoying,0
61976,"user user user user nah iya, tiap hari nyemilnya tai onta sih'",1,1,1,0,0,0,0,0,1,1,0,0,"user,user,user,user,nyemilnya","tai,onta",7,25,62,12,12,Anoying,0
61977,kalo aku dapat lesbi ni mmg mampos ah babi sial kau ni url,0,1,0,0,0,0,0,0,0,0,0,0,"kalo,ni,mmg,mampos,kau,ni,url","lesbi,babi",9,23,58,13,13,Anoying,0
61978,"prabowo:"" kita akn berantas penindas muslim! kelihatan bgt gak adil. kl pemimpin yg baik tuh blg ""kita akn berantas semua penindas agama""",1,0,1,0,0,0,0,0,1,1,0,0,"akn,bgt,gak,kl,yg,tuh,blg,akn",,0,22,137,22,22,Alay,0
61979,"user gua kayanya iya deh, setiap buka kacamata temen gua blg ""sipit banget woi beda, pake aja kacamatanya lagi"" \xf0\x9f\x98\x82\xf0\x9f\x91\x8c'",0,0,0,0,0,0,0,0,0,0,0,0,"user,gua,kayanya,temen,gua,blg,pake,aja",,0,32,145,20,20,Alay,0
61980,kpk periksa gubernur sumut dan cawagub ijeck shah,0,0,0,0,0,0,0,0,0,0,0,0,"kpk,sumut,cawagub,shah",,0,19,49,8,8,Alay,0
61981,cina asu url,1,1,0,1,0,1,0,0,0,0,1,0,"asu,url",,0,6,12,3,3,Alay,0
61982,"rt user: kalau sdh begini, apa pak user , bakal memberikan rehabilitasi?\n\nuser tdk bersalah, apa yg dia katakan benar!\n\nal-\xe2\x80\xa6'",0,0,0,0,0,0,0,0,0,0,0,0,"sdh,user,tdk,yg",,0,12,140,19,19,Alay,0
61983,"user user user user user seorang mujahid tak akan pernah berkata kasar, apalagi menghina ulama. haram hukumnya pilih wakil rakyat dari partai penghina islam, ulama, muslim. dus, partai islam penghianat muslim indonesia #2019ga",1,0,0,1,1,0,0,0,0,0,1,0,"user,user,user,user,user,penghianat",,0,30,226,33,33,Alay,0
61984,user user rezim soeharto melepas freeport demi mendapatkan kekuasaan. jokowi menganulir pp yang dikeluarkan sby karena 'salah menghitung' biaya yang dikeluarkan tak sesuai dengan divestasi saham 30 %. \nhanya user yang bisa 'merampa,0,0,0,0,0,0,0,0,0,0,0,0,"user,user,sby,user",rezim,5,15,232,33,33,Anoying,0
61985,user inus adalah modus para antek kaum liberal...syiah dan yahudi untuk menghancurkan islam umumnya dan ahlussunah sunnah pada khususnya.',0,0,0,0,0,0,0,0,0,0,0,0,"user,ahlussunah",antek,5,14,138,19,19,Anoying,0
61986,"di pilkada dki 2017 yg didengungkan soal agama tapi dipilpres sekarang yg didengungkan ganti presiden,sampai2 di tajil dilabelin ganti presiden, dasar munafik'",1,1,1,0,0,0,0,0,1,1,0,0,"pilkada,dki,yg,dipilpres,yg,tajil,dilabelin",,0,37,159,22,22,Alay,0
61987,"ana wong gek membagi-bagikan kata-kata motivasi kok malah dikon antraksi, gendeng! hina! kafir! cebong! mbelek lancung seko mentok sing gek angkrem! aaghr! \n\njolodong!'",1,1,0,1,0,0,0,0,1,0,1,0,"ana,wong,mbelek",,0,13,170,23,23,Alay,0
61988,user sakit perut dibeliin gorengan:((( maken mencret aku mas',0,0,0,0,0,0,0,0,0,0,0,0,"user,dibeliin,maken",,0,17,61,9,9,Alay,0
61989,"sinting, sp keluar tgl 28 maret, rencana kirim 28 maret juga \xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 modyar'",0,1,0,0,0,0,0,0,0,0,0,0,tgl,,0,3,133,13,13,Alay,0
61990,"#2019gantipresiden pilkada dki 2017 kita sudah singkirkan ahok, insya alloh #2019gantipresiden",1,0,1,0,0,0,0,0,1,0,0,1,"pilkada,dki,alloh",,0,15,94,11,11,Alay,0
61991,sekalian presidennya impor. .; kebangetan ; wajib #2019gantipresiden,1,0,1,0,0,0,0,0,1,1,0,0,,,0,0,68,8,8,Netral,0
61992,"user rakyat 3lauk10ribu pake telor separo? \xf0\x9f\x98\x82\nkalau mampu 20rb, kenapa ngasih 10rb \xf0\x9f\x98\x82\n\nbajingan kau gendut tai, hidup gak ada berkah.\n\n#2019gantipresiden'",1,1,1,0,0,0,0,0,1,1,0,0,"user,3lauk10ribu,pake,telor,ngasih,10rb,kau,gak",gendut,6,40,187,20,20,Anoying,0
61993,"[75:24] dan wajah-wajah (orang kafir) pada hari itu muram,'",0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,59,9,9,Netral,0
61994,user org sipit mu ngrusak moral ank kcil kaga tanggung2 bikin video semua persi ada .',0,0,0,0,0,0,0,0,0,0,0,0,"user,org,ngrusak,ank,kcil,kaga,tanggung2",sipit,5,34,86,16,16,Anoying,0
61995,"disebut kampungan oleh nagita slavina, begini reaksi ayu ting ting url",0,0,0,0,0,0,0,0,0,0,0,0,url,kampungan,9,3,70,11,11,Anoying,0
61996,"mungkin kamu yg smakin bodoh? pancasila, uud'45, tap mpr no.25 sudah final pki terlarang! kecebong gak usah rayu-rayu presiden utk buat perpu",1,1,1,0,0,0,0,0,1,1,0,0,"yg,smakin,mpr,pki,gak,utk,perpu",,0,25,141,22,22,Alay,0
61997,"user wkwkwkw akhirnya antek amerika ini pasang badan juga, krn 51% saham freeport dikuasai indonesia !'",0,0,0,0,0,0,0,0,0,0,0,0,"user,wkwkwkw,krn",antek,5,14,103,16,16,Anoying,0
61998,user user user \xf0\x9f\x91\x86\xf0\x9f\x91\x8dyg disebut hailah yahudi?',0,0,0,0,0,0,0,0,0,0,0,0,"user,user,user,hailah",,0,18,73,7,7,Alay,0
61999,apa user user tau kalo hari ini kita ttd menguasai 51% saham pfi.masih mau teriak pro asing lagi?? saat kamu jadi ketua mpr sudah melakukan apa utk paksa pfi kasih 51% saham ke indonesia???',0,0,0,0,0,0,0,0,0,0,0,0,"user,user,kalo,ttd,mpr,utk,pfi",asing,5,24,190,34,34,Anoying,0
62000,"saat itu heboh berita database kita bocor dan tersimpan di luar negeri. serta awal mula invansi tka china, dengan di buatkannya barak-barak di papua\xf0\x9f\x98\x83 url",0,0,0,0,0,0,0,0,0,0,0,0,"invansi,tka,url",,0,13,168,25,25,Alay,0
62001,"user dan stereotipenya jadi kayak orang muslim benci anjing \xe2\x98\xb9\xef\xb8\x8f bos saya yang katolik pernah 2x ngajak ketemu klien yang kebetulan pastor, selalu diperkenalkan dengan ""mas don ini pecinta anjing lho mo! (romo)"" seolah itu ha",0,0,0,0,0,0,0,0,0,0,0,0,"user,stereotipenya,2x,ngajak,pecinta,lho,ha","anjing,anjing",12,37,245,36,36,Anoying,1
62002,pks sepakat untuk setujui pilkada dikembalikan ke dprd,0,0,0,0,0,0,0,0,0,0,0,0,"pks,setujui,pilkada,dprd",,0,21,54,8,8,Alay,0
62003,user prof. bagaimana menyikapi orang2 kristen yg mendatangi rumah2 muslim utk menyebarkan agama kristen (sekte johovah) ?,0,0,0,0,0,0,0,0,0,0,0,0,"user,orang2,yg,rumah2,utk",,0,21,121,17,17,Alay,0
62004,user tae sih ni orang :))',1,1,1,0,0,0,0,0,1,1,0,0,"user,tae,ni",,0,9,26,6,6,Alay,0
62005,user user user asu mrk itu',1,1,0,1,0,0,0,0,1,0,1,0,"user,user,user,asu,mrk",,0,18,27,6,6,Alay,0
62006,"sis kalau tak suka sis cakap je depan muka, sis puas hati &amp; dia pun tahu perangai bodo dia so hidup bahagia takda masalah muka berseri seri duit makin banyak pokok subur pencemaran makin kurang kesan rumah hijau pun boleh kurang'",0,1,0,0,0,0,0,0,0,0,0,0,"bodo,so,takda",,0,11,233,41,41,Alay,0
62007,url &lt;-download ngentot di toilet sekolah #bispak #porn #bokep',0,1,0,0,0,0,0,0,0,0,0,0,url,ngentot,7,3,65,9,9,Anoying,0
62008,"menurut denise leith, rezim soeharto menginginkan saham sebesar 8,9 persen. namun, freeport tak langsung memenuhi permintaan soeharto.\n#freeport51'",0,0,0,0,0,0,0,0,0,0,0,0,,rezim,5,0,148,17,17,Abusive,0
62009,user user bilang bajingan dikasih surat cinta kpi nggak si?',0,1,0,0,0,0,0,0,0,0,0,0,"user,user,kpi,nggak",bajingan,8,16,60,10,10,Anoying,0
62010,user user user user user user user user user user user dasar kaum onta\nbacot ajj digedein\nistighfar ngapa?!',1,1,0,1,0,0,0,0,1,0,1,0,"user,user,user,user,user,user,user,user,user,user,user,ajj",,0,47,110,17,17,Alay,0
62011,"user user user hahaha itu berbeda dibandara tempat byk penumpang dari berbagai negara. lah ini dijalan di kabupaten ada rambu tulisan cina, terlihat bgt minta dijajah cina'",0,0,0,0,0,0,0,0,0,0,0,0,"user,user,user,hahaha,dibandara,byk,dijalan,bgt,minta",,0,45,172,27,27,Alay,0
62012,"user bukannya, israel yang mengundang yahudi dari seluruh dunia utk tinggal di israel, banyak warga israel adalah keturunan2 yg org tua ny dari negara2 arab .'",0,0,0,0,0,0,0,0,0,0,0,0,"user,utk,keturunan2,yg,org,ny,negara2",,0,31,159,26,26,Alay,0
62013,geblek ngapa ngetag elu ya wkwkwk',1,1,1,0,0,0,0,0,1,1,0,0,"ngapa,ngetag,elu",geblek,6,14,34,6,6,Anoying,0
62014,"agar muslim moderat tak jadi sasaran tembak, buang islam user mui: kalau baru terduga sudah ditembak, tak setuju",1,0,0,1,1,0,0,0,0,0,1,0,user,,0,4,112,18,18,Alay,0
62015,"user user user yg mulai duluan siapa ya? gue bales lo sakit jiwa?? ettt dah jd laki kok banci, url",1,1,1,0,0,0,0,1,0,1,0,0,"user,user,user,yg,duluan,bales,lo,dah,jd,url",,0,35,98,20,20,Alay,0
62016,"heran sama cowo normal yang suka ngelonte apa enaknya si? cuma buang pejuh doang kan? enakan lontenya di genjot di bayar idih goblok amat, sesekali main sma gay yang maniax atau hyper, di jamin puas lahir batin lebih puas dari lonte lonte parasit, omonga",0,1,0,0,0,0,0,0,0,0,0,0,"cowo,sma,maniax,omonga","goblok,gay,lonte,lonte",19,19,254,44,44,Anoying,0
62017,bhabinkamtibmas desa cantuk bersama kades memberikan binluh utk cipkon jelang pilkada serentak..klik disini.ð???; ;,0,0,0,0,0,0,0,0,0,0,0,0,"bhabinkamtibmas,cantuk,binluh,utk,cipkon,pilkada",,0,43,115,14,14,Alay,0
62018,"user udeeeh kebiasaan sebelum tidur mobile data &amp; wifi off, all apps removed. baru tadi malam kacrut.\n\nlol wne nunggu yang x plus aje \xf0\x9f\xa4\xaa\xf0\x9f\x98\x8d'",0,1,0,0,0,0,0,0,0,0,0,0,"user,wne,nunggu,aje",,0,16,173,24,24,Alay,0
62019,"user jing ccd org2 kek gitu disuruh pegang gangang badminton aja paling dijadiin maenan gitar, belagak bgt elah'",1,1,0,1,0,0,0,0,1,0,1,0,"user,jing,ccd,org2,kek,gitu,aja,dijadiin,maenan,belagak,bgt",,0,49,112,18,18,Alay,0
62020,user user user user user karena kita jablay berkelas',0,1,0,0,0,0,0,0,0,0,0,0,"user,user,user,user,user",jablay,6,20,53,9,9,Anoying,0
62021,user gosah kangen ama gua klo gitu edan',1,1,1,0,0,0,1,0,0,1,0,0,"user,gosah,ama,gua,klo,gitu",,0,22,40,8,8,Alay,0
62022,semoga bisa ketemu presiden di istanakepresidenan bogor,0,0,0,0,0,0,0,0,0,0,0,0,istanakepresidenan,,0,18,55,7,7,Alay,0
62023,babi... iya memang si ahok gak jauh kayak babi..,1,1,1,0,0,0,0,0,1,1,0,0,"si,gak",,0,5,48,9,9,Alay,0
62024,user dari awal sebelum filmnya tayang juga udah gak boleh spoiler!!!!!\n\nbacot anjeng',1,1,1,0,0,0,0,0,1,1,0,0,"user,udah,gak",,0,11,87,12,12,Alay,0
62025,wakil gubernur babel abdul fatah bersyukur peserta event sungailiat triathlon dari tahun ke tahun bertambah. ia menilai event ini,0,0,0,0,0,0,0,0,0,0,0,0,sungailiat,,0,10,129,19,19,Alay,0
62026,lengserkan jokowi karena sudah mempermain kan hukum,1,0,1,0,0,0,0,0,1,0,0,1,mempermain,,0,10,51,7,7,Alay,0
62027,"user iya kan dia minta klarifikasi, kalo masih di deny, hantam aja dsr terkutuk'",1,1,1,0,0,0,0,0,1,1,0,0,"user,minta,kalo,aja,dsr",,0,19,80,14,14,Alay,0
62028,rt user: wahai kamu yang menolak reklomasi mari tuntut user untuk batalkan reklamasi via user. url,1,0,1,0,0,0,0,0,1,1,0,0,"reklomasi,user,url",,0,16,98,16,16,Alay,0
62029,"user user hmm ntab yummy, pasutri kurang2in ngentod nya, inget puasa, kalo kjadian jgn mls2an keramas'",0,1,0,0,0,0,0,0,0,0,0,0,"user,user,hmm,ntab,pasutri,kurang2in,ngentod,inget,kalo,kjadian,jgn,mls2an",,0,63,102,16,16,Alay,0
